Company	Date	Plant	Storage Location	Material	Profit Center	Moving Type	DCFlag	Quantity	Base UOM	Amount	Currency
C520	2018	12	C521	C521	273956	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273956A	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	273957A	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	273969	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	273970	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	273972	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	273986	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273990	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	273995	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	273996	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	273998	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274014	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274027	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274028	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274029	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274038	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274040	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274043	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274046	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274055	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274069	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274070	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274072	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274089	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274097	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274098	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274099	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274100	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274101	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274140	5200000110	17	PC	0	USD	KI
C520	2018	12	C521	C521	274141	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274142	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274143	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274144	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274145	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274151	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274155	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274156	5200000110	20	PC	0	USD	KI
C520	2018	12	C521	C521	274159	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274161	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274164	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274170	5200000110	12	PC	0	USD	KI
C520	2018	12	C521	C521	274172	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274173	5200000110	15	PC	0	USD	KI
C520	2018	12	C521	C521	274175	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274188	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274194	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274202	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274204	5200000110	-1	PC	0	USD	KI
C520	2018	12	C521	C521	274212	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274226	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274241	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274242	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274260	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274268	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274269	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274270	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274273	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274274	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274280	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274282	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274285	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274287	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274294	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274308	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274309	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274310	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274311	5200000110	12	PC	0	USD	KI
C520	2018	12	C521	C521	274312	5200000110	12	PC	0	USD	KI
C520	2018	12	C521	C521	274313	5200000110	16	PC	0	USD	KI
C520	2018	12	C521	C521	274315	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274316	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274317	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274329	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274351	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274355	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274358	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274359	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274360	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274362	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274363	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274364	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274365	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	274366	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274367	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274388	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274389	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274392	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274394	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274396	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274400	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274401	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274404	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	274406	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274407	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274410	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274411	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274412	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274420	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274421	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274422	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274424	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274440	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274445	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274447	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274449	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274457	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274459	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274460	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274461	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274462	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274467	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274469	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274470	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274471	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274472	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274482wp	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274484	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274493	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274496	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274510	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274511	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274512	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274513	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274514	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274515	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274516	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274517	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274518	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274519	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274520	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274521	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274522	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274523	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274524	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274525	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274526	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274527	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274531	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274533	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274534	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274535	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274536	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274542	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274543	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274549	5200000110	-3	PC	0	USD	KI
C520	2018	12	C521	C521	274572	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274573	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274574	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274575	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274576	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274577	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274578	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274579	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274600	5200000110	14	PC	0	USD	KI
C520	2018	12	C521	C521	274601	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274602	5200000110	14	PC	0	USD	KI
C520	2018	12	C521	C521	274603	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274606	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274607	5200000110	-2	PC	0	USD	KI
C520	2018	12	C521	C521	274608	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274609	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274610	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274611	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	274612	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274613	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	274614	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	274615	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274616	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274617	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274618	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274619	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274620	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274621	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274622	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274623	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274624	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274625	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274626	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274627	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274628	5200000110	21	PC	0	USD	KI
C520	2018	12	C521	C521	274629	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274630	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	274631	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274633	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274634	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274635	5200000110	-1	PC	0	USD	KI
C520	2018	12	C521	C521	274636	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274637	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274638	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274639	5200000110	-1	PC	0	USD	KI
C520	2018	12	C521	C521	274640	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274641	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274642	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274643	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274644	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274649	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274650	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274651	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274652	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274653	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274654	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274655	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274656	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274657	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274658	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274659	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274664	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274670	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274671	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274672	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274673	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274674	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274676	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274677	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	274678	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274679	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274680	5200000110	-7	PC	0	USD	KI
C520	2018	12	C521	C521	274684	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274689	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274691	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274692	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274693	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274694	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274695	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274696	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274698	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274699	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274700	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274701	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274702	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	274704	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274705	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274706	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274707	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274708	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274710	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274711	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274712	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274713	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274714	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274715	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274716	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274718	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	274732	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274737	5200000110	11	PC	0	USD	KI
C520	2018	12	C521	C521	274738	5200000110	19	PC	0	USD	KI
C520	2018	12	C521	C521	274739	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274740	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274743	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274744	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274751	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274752	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274753	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274754	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274755	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274756	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274757	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274758	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274759	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274760	5200000110	30	PC	0	USD	KI
C520	2018	12	C521	C521	274765	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274766	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274768	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274773	5200000110	-2	PC	0	USD	KI
C520	2018	12	C521	C521	274786	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274789	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274790	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274793	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274795	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274798	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274801	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274803	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274804	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274811	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274812	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274813	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	274840	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274841	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274842	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274843	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274844	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274845	5200000110	9	PC	0	USD	KI
C520	2018	12	C521	C521	274846	5200000110	13	PC	0	USD	KI
C520	2018	12	C521	C521	274847	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274853	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274854	5200000110	36	PC	0	USD	KI
C520	2018	12	C521	C521	274869	5200000110	7	PC	0	USD	KI
C520	2018	12	C521	C521	274873	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274875	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274876	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274877	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274885	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274888	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274899	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274901	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274902	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	274906	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274912	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274913	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	274917	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274932	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274943	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274944	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274945	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274949	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274952	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274953	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274956	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274957	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274961	5200000110	-8	PC	0	USD	KI
C520	2018	12	C521	C521	274962	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	274963	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	274964	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274965	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274970	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274975	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	274983	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	274985	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	274986	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275001	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275002	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	275003	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275004	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275009	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275059	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275060	5200000110	50	PC	0	USD	KI
C520	2018	12	C521	C521	275061	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275062	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275063	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275064	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275065	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275066	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275067	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275079	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275081	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	275082	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275088	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275093	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	275094	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275096	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275099	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275102	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275105	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	275106	5200000110	14	PC	0	USD	KI
C520	2018	12	C521	C521	275107	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275108	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	275116	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275117	5200000110	8	PC	0	USD	KI
C520	2018	12	C521	C521	275118	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	275120	5200000110	1	PC	0	USD	KI
C520	2018	12	C521	C521	275149	5200000110	5	PC	0	USD	KI
C520	2018	12	C521	C521	275150	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275151	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275152	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275154	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275169	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275170	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275171	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275172	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275174	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275175	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275176	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275178	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275184	5200000110	6	PC	0	USD	KI
C520	2018	12	C521	C521	275185	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275186	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275189	5200000110	10	PC	0	USD	KI
C520	2018	12	C521	C521	275211	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275216	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275218	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275219	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275221	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275223	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275226	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275228	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275229	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275231	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275236	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275241	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275246	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275251	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275252	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275257	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275260	5200000110	3	PC	0	USD	KI
C520	2018	12	C521	C521	275264	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275265	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275266	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275267	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275268	5200000110	4	PC	0	USD	KI
C520	2018	12	C521	C521	275269	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275270	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275272	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275273	5200000110	2	PC	0	USD	KI
C520	2018	12	C521	C521	275275	5200000110	-2	PC	0	USD	KI
C520	2018	12	C521	C521	275276	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275277	5200000110	0	PC	0	USD	KI
C520	2018	12	C521	C521	275278	5200000110	0	PC	0	USD	KI
